                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    305,                 1.5976,                 1.1396,                 1.2406,                0.66365,                0.56743,                0.61702,                0.28502,                 1.8936,                 1.4319,                 1.4833,              0.0070003,              0.0070003,              0.0070003
                    306,                 1.5993,                 1.1413,                 1.2333,                0.65985,                0.56777,                0.61703,                0.28556,                 1.8933,                 1.4318,                 1.4828,              0.0069904,              0.0069904,              0.0069904
                    307,                   1.59,                 1.1445,                 1.2345,                0.65662,                0.56743,                0.61531,                0.28524,                 1.8937,                 1.4323,                 1.4828,              0.0069805,              0.0069805,              0.0069805
                    308,                 1.6041,                 1.1276,                 1.2352,                0.65632,                0.56958,                0.61529,                0.28566,                 1.8943,                  1.432,                  1.483,              0.0069706,              0.0069706,              0.0069706
                    309,                 1.5884,                 1.1311,                   1.23,                0.65793,                0.56815,                0.61582,                0.28567,                 1.8934,                 1.4329,                 1.4822,              0.0069607,              0.0069607,              0.0069607
                    310,                 1.5797,                 1.1196,                 1.2304,                0.65739,                0.56815,                0.61604,                0.28615,                 1.8941,                 1.4323,                 1.4821,              0.0069508,              0.0069508,              0.0069508
                    311,                  1.595,                 1.1313,                 1.2294,                 0.6541,                0.56839,                0.61486,                 0.2863,                 1.8941,                  1.432,                  1.482,              0.0069409,              0.0069409,              0.0069409
                    312,                 1.6017,                 1.1358,                 1.2274,                0.65667,                0.56671,                0.61474,                0.28625,                 1.8945,                 1.4325,                  1.482,               0.006931,               0.006931,               0.006931
                    313,                 1.5981,                 1.1377,                 1.2339,                0.65888,                0.56815,                 0.6149,                0.28643,                 1.8938,                 1.4332,                 1.4812,              0.0069211,              0.0069211,              0.0069211
                    314,                 1.5829,                 1.1205,                 1.2336,                0.65556,                0.56743,                 0.6141,                0.28632,                 1.8931,                 1.4322,                 1.4809,              0.0069112,              0.0069112,              0.0069112
                    315,                 1.5839,                 1.1177,                 1.2259,                0.65531,                0.56958,                0.61425,                0.28644,                 1.8941,                 1.4304,                 1.4808,              0.0069013,              0.0069013,              0.0069013
                    316,                 1.5898,                  1.123,                 1.2245,                0.65705,                0.56671,                 0.6143,                0.28663,                 1.8941,                 1.4299,                 1.4806,              0.0068914,              0.0068914,              0.0068914
                    317,                 1.5838,                 1.1185,                 1.2189,                0.65944,                0.56674,                0.61475,                0.28675,                 1.8946,                 1.4298,                 1.4802,              0.0068815,              0.0068815,              0.0068815
                    318,                 1.5841,                 1.1143,                 1.2297,                0.65501,                0.56933,                0.61452,                 0.2868,                 1.8961,                 1.4302,                  1.481,              0.0068716,              0.0068716,              0.0068716
                    319,                 1.5911,                 1.1224,                 1.2304,                0.65502,                0.56887,                 0.6142,                0.28597,                 1.8959,                 1.4313,                 1.4809,              0.0068617,              0.0068617,              0.0068617
                    320,                 1.5809,                 1.1157,                 1.2289,                0.65557,                0.56887,                0.61436,                0.28646,                  1.896,                 1.4309,                 1.4804,              0.0068518,              0.0068518,              0.0068518
                    321,                 1.5774,                  1.119,                 1.2305,                0.65837,                0.56887,                0.61437,                0.28624,                  1.896,                 1.4307,                 1.4795,              0.0068419,              0.0068419,              0.0068419
                    322,                 1.5819,                 1.1163,                 1.2279,                0.65823,                0.56922,                0.61421,                0.28593,                 1.8957,                 1.4301,                 1.4788,               0.006832,               0.006832,               0.006832
                    323,                 1.5781,                 1.1108,                 1.2225,                0.65068,                0.57389,                0.61449,                0.28604,                 1.8958,                   1.43,                 1.4788,              0.0068221,              0.0068221,              0.0068221
                    324,                 1.5797,                 1.1173,                 1.2202,                0.65369,                0.57317,                0.61466,                0.28606,                 1.8968,                 1.4301,                 1.4788,              0.0068122,              0.0068122,              0.0068122
                    325,                  1.571,                 1.1003,                 1.2078,                0.65138,                0.57367,                0.61465,                0.28553,                  1.897,                 1.4292,                 1.4784,              0.0068023,              0.0068023,              0.0068023
                    326,                 1.5717,                 1.1084,                 1.2234,                0.65486,                0.56887,                0.61518,                0.28601,                 1.8977,                 1.4307,                 1.4784,              0.0067924,              0.0067924,              0.0067924
                    327,                 1.5823,                 1.1241,                 1.2242,                 0.6533,                0.56907,                0.61488,                0.28583,                 1.8982,                 1.4301,                 1.4782,              0.0067825,              0.0067825,              0.0067825
                    328,                 1.5732,                 1.1025,                 1.2136,                0.65665,                0.56887,                 0.6147,                0.28571,                 1.8995,                 1.4299,                 1.4785,              0.0067726,              0.0067726,              0.0067726
                    329,                 1.5723,                 1.1002,                 1.2169,                0.65486,                0.56887,                0.61497,                0.28598,                 1.8989,                 1.4298,                  1.478,              0.0067627,              0.0067627,              0.0067627
                    330,                 1.5619,                  1.101,                 1.2076,                0.65815,                0.56671,                0.61506,                0.28637,                 1.8993,                 1.4285,                 1.4781,              0.0067528,              0.0067528,              0.0067528
                    331,                  1.572,                 1.0899,                 1.2195,                0.65491,                0.56907,                0.61434,                0.28612,                 1.8995,                 1.4287,                 1.4776,              0.0067429,              0.0067429,              0.0067429
                    332,                 1.5756,                 1.1041,                 1.2186,                0.66435,                0.56368,                0.61432,                0.28652,                 1.8991,                 1.4289,                 1.4771,               0.006733,               0.006733,               0.006733
                    333,                 1.5784,                 1.1131,                 1.2249,                0.66771,                0.56456,                0.61477,                 0.2862,                  1.899,                 1.4284,                 1.4765,              0.0067231,              0.0067231,              0.0067231
                    334,                  1.571,                 1.1038,                 1.2152,                0.66708,                0.56313,                0.61463,                0.28619,                 1.8991,                 1.4292,                 1.4762,              0.0067132,              0.0067132,              0.0067132
                    335,                  1.552,                 1.0853,                 1.2158,                0.66799,                0.56313,                0.61456,                0.28597,                 1.8992,                 1.4274,                 1.4759,              0.0067033,              0.0067033,              0.0067033
                    336,                 1.5751,                 1.1009,                 1.2225,                0.66753,                0.56385,                0.61447,                0.28592,                 1.8993,                 1.4292,                 1.4757,              0.0066934,              0.0066934,              0.0066934
                    337,                 1.5849,                 1.1214,                 1.2253,                0.66811,                0.56241,                0.61439,                0.28585,                 1.9007,                 1.4284,                 1.4764,              0.0066835,              0.0066835,              0.0066835
                    338,                 1.5627,                 1.0954,                 1.2079,                 0.6711,                0.56098,                0.61435,                0.28554,                 1.9016,                 1.4277,                 1.4767,              0.0066736,              0.0066736,              0.0066736
                    339,                 1.5719,                 1.1009,                 1.2188,                0.66884,                0.56216,                0.61437,                0.28546,                 1.9022,                  1.428,                 1.4766,              0.0066637,              0.0066637,              0.0066637
                    340,                  1.574,                 1.1005,                 1.2146,                0.66799,                0.56288,                0.61435,                0.28567,                 1.9026,                  1.427,                 1.4765,              0.0066538,              0.0066538,              0.0066538
                    341,                 1.5586,                 1.0898,                 1.2069,                0.66664,                0.56241,                0.61412,                0.28544,                 1.9033,                 1.4284,                 1.4767,              0.0066439,              0.0066439,              0.0066439
                    342,                 1.5717,                 1.1041,                 1.2146,                0.66936,                0.56313,                0.61513,                0.28574,                 1.9034,                 1.4266,                 1.4761,               0.006634,               0.006634,               0.006634
                    343,                 1.5725,                 1.1008,                 1.2126,                0.67078,                0.56385,                 0.6155,                0.28606,                 1.9028,                 1.4254,                 1.4756,              0.0066241,              0.0066241,              0.0066241
                    344,                 1.5567,                 1.0921,                   1.21,                0.66803,                0.56313,                 0.6157,                0.28593,                 1.9034,                 1.4249,                 1.4752,              0.0066142,              0.0066142,              0.0066142
                    345,                 1.5728,                 1.0929,                 1.2094,                 0.6712,                0.56385,                0.61589,                0.28612,                 1.9043,                 1.4248,                 1.4754,              0.0066043,              0.0066043,              0.0066043
                    346,                 1.5703,                 1.0845,                 1.2068,                  0.673,                0.56456,                0.61586,                0.28624,                 1.9048,                 1.4242,                 1.4757,              0.0065944,              0.0065944,              0.0065944
                    347,                 1.5629,                 1.0858,                 1.2152,                0.66445,                0.56528,                0.61576,                0.28587,                 1.9059,                 1.4234,                  1.476,              0.0065845,              0.0065845,              0.0065845
                    348,                 1.5512,                 1.0868,                 1.2098,                0.66837,                0.56456,                0.61552,                0.28599,                 1.9059,                  1.424,                 1.4761,              0.0065746,              0.0065746,              0.0065746
                    349,                 1.5482,                 1.0778,                 1.2043,                0.66866,                0.56385,                0.61536,                0.28562,                 1.9062,                 1.4243,                  1.476,              0.0065647,              0.0065647,              0.0065647
                    350,                 1.5425,                 1.0608,                 1.2008,                0.66611,                0.56743,                0.61602,                0.28587,                 1.9065,                 1.4236,                 1.4762,              0.0065548,              0.0065548,              0.0065548
                    351,                 1.5532,                 1.0769,                 1.2051,                0.66398,                0.56671,                0.61562,                0.28562,                  1.907,                 1.4245,                  1.476,              0.0065449,              0.0065449,              0.0065449
                    352,                  1.552,                 1.0745,                 1.1998,                0.66453,                0.56528,                0.61578,                0.28599,                 1.9082,                 1.4236,                 1.4758,               0.006535,               0.006535,               0.006535
                    353,                 1.5693,                 1.0997,                 1.2105,                0.66104,                0.56671,                0.61421,                0.28556,                  1.908,                  1.423,                 1.4753,              0.0065251,              0.0065251,              0.0065251
                    354,                 1.5501,                 1.0703,                    1.2,                 0.6654,                0.56492,                0.61463,                 0.2856,                 1.9082,                  1.423,                  1.475,              0.0065152,              0.0065152,              0.0065152
                    355,                 1.5657,                  1.087,                 1.2125,                0.66642,                0.56456,                0.61483,                0.28553,                 1.9088,                 1.4222,                  1.475,              0.0065053,              0.0065053,              0.0065053
                    356,                 1.5557,                 1.0883,                 1.2123,                0.66617,                0.56528,                0.61619,                0.28554,                  1.909,                 1.4222,                 1.4751,              0.0064954,              0.0064954,              0.0064954
                    357,                 1.5554,                 1.0747,                 1.2028,                0.68006,                0.55811,                0.61534,                0.28485,                 1.9095,                 1.4229,                  1.475,              0.0064855,              0.0064855,              0.0064855
                    358,                 1.5633,                 1.0873,                 1.2093,                   0.69,                0.55165,                0.61561,                0.28482,                 1.9095,                 1.4242,                  1.475,              0.0064756,              0.0064756,              0.0064756
                    359,                 1.5479,                 1.0714,                 1.1953,                0.67722,                0.55882,                0.61561,                 0.2846,                 1.9104,                 1.4236,                  1.475,              0.0064657,              0.0064657,              0.0064657
                    360,                 1.5364,                 1.0678,                 1.2001,                0.65498,                0.56815,                0.61554,                 0.2846,                 1.9113,                 1.4233,                 1.4754,              0.0064558,              0.0064558,              0.0064558
                    361,                 1.5511,                 1.0635,                 1.1947,                0.65493,                0.56815,                0.61539,                0.28475,                 1.9113,                 1.4233,                 1.4747,              0.0064459,              0.0064459,              0.0064459
                    362,                 1.5434,                  1.075,                 1.2013,                0.65601,                0.56815,                0.61529,                0.28493,                 1.9115,                 1.4219,                 1.4742,               0.006436,               0.006436,               0.006436
                    363,                 1.5483,                 1.0692,                 1.2014,                0.65536,                0.56815,                 0.6153,                0.28533,                 1.9119,                 1.4226,                 1.4743,              0.0064261,              0.0064261,              0.0064261
                    364,                 1.5393,                 1.0634,                 1.1967,                 0.6549,                0.56887,                0.61537,                0.28557,                  1.912,                 1.4229,                  1.474,              0.0064162,              0.0064162,              0.0064162
                    365,                  1.543,                 1.0773,                 1.1984,                0.65446,                0.56887,                0.61552,                0.28562,                 1.9122,                 1.4225,                 1.4737,              0.0064063,              0.0064063,              0.0064063
                    366,                 1.5598,                 1.0711,                  1.206,                0.65988,                0.56456,                0.61488,                0.28534,                 1.9127,                 1.4227,                 1.4738,              0.0063964,              0.0063964,              0.0063964
                    367,                 1.5468,                 1.0822,                 1.1992,                0.65959,                0.56433,                0.61522,                0.28584,                 1.9132,                 1.4235,                  1.474,              0.0063865,              0.0063865,              0.0063865
                    368,                  1.543,                 1.0712,                 1.1905,                0.66124,                0.56456,                 0.6152,                0.28564,                 1.9138,                 1.4245,                 1.4742,              0.0063766,              0.0063766,              0.0063766
